timestamp,PPG-IR,PPG-G,PPG-R,HR,Accel-Z,Accel-X,Accel-Y
2026-04-26T13:51:03.694Z,114078.0,2066.0,19181.0,0.0,-8.6979,1.4967,-4.1264
2026-04-26T13:51:03.715Z,114098.0,2066.0,19182.0,0.0,-8.6979,1.4955,-4.1276
2026-04-26T13:51:03.736Z,114118.0,2066.0,19182.0,0.0,-8.6979,1.4955,-4.1276
2026-04-26T13:51:03.757Z,114138.0,2066.0,19179.0,0.0,-8.6979,1.4943,-4.1216
2026-04-26T13:51:03.779Z,114158.0,2066.0,19179.0,0.0,-8.6979,1.4943,-4.1216
2026-04-26T13:51:03.780Z,114178.0,2066.0,19178.0,0.0,-8.6967,1.4943,-4.1276
2026-04-26T13:51:03.801Z,114198.0,2066.0,19178.0,0.0,-8.6967,1.4943,-4.1276
2026-04-26T13:51:03.822Z,114218.0,2066.0,19178.0,0.0,-8.6931,1.4943,-4.1228
2026-04-26T13:51:03.844Z,114238.0,2066.0,19178.0,0.0,-8.7003,1.4931,-4.1276
2026-04-26T13:51:03.864Z,114258.0,2066.0,19178.0,0.0,-8.7003,1.4931,-4.1276
2026-04-26T13:51:03.886Z,114278.0,2066.0,19178.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:03.906Z,114298.0,2066.0,19180.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:03.928Z,114318.0,2066.0,19180.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:03.950Z,114338.0,2066.0,19178.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:03.971Z,114358.0,2066.0,19178.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:03.993Z,114378.0,2066.0,19178.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.015Z,114398.0,2066.0,19178.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.036Z,114418.0,2066.0,19177.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.059Z,114438.0,2066.0,19177.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.059Z,114458.0,2066.0,19176.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.081Z,114478.0,2066.0,19176.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.103Z,114498.0,2066.0,19176.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.125Z,114518.0,2066.0,19176.0,0.0,-8.6979,1.4991,-4.13
2026-04-26T13:51:04.146Z,114538.0,2066.0,19176.0,0.0,-8.6967,1.5003,-4.1192
2026-04-26T13:51:04.167Z,114558.0,2066.0,19176.0,0.0,-8.6967,1.5003,-4.1192
2026-04-26T13:51:04.189Z,114578.0,2066.0,19178.0,0.0,-8.7003,1.4967,-4.1169
2026-04-26T13:51:04.210Z,114598.0,2066.0,19178.0,0.0,-8.7027,1.5027,-4.1192
2026-04-26T13:51:04.231Z,114618.0,2066.0,19180.0,0.0,-8.7027,1.5027,-4.1192
2026-04-26T13:51:04.253Z,114638.0,2066.0,19180.0,0.0,-8.7027,1.5027,-4.1192
2026-04-26T13:51:04.274Z,114658.0,2066.0,19177.0,0.0,-8.6991,1.5003,-4.1157
2026-04-26T13:51:04.295Z,114678.0,2066.0,19177.0,0.0,-8.6991,1.5003,-4.1157
2026-04-26T13:51:04.317Z,114698.0,2066.0,19178.0,0.0,-8.7015,1.4967,-4.1157
2026-04-26T13:51:04.339Z,114719.0,2066.0,19178.0,0.0,-8.6979,1.4979,-4.1192
2026-04-26T13:51:04.360Z,114739.0,2066.0,19178.0,0.0,-8.6979,1.4979,-4.1192
2026-04-26T13:51:04.360Z,114759.0,2066.0,19178.0,0.0,-8.6979,1.4943,-4.1157
2026-04-26T13:51:04.384Z,114779.0,2066.0,19176.0,0.0,-8.6979,1.4943,-4.1157
2026-04-26T13:51:04.405Z,114799.0,2066.0,19176.0,0.0,-8.6991,1.5015,-4.124
2026-04-26T13:51:04.426Z,114819.0,2066.0,19177.0,0.0,-8.6991,1.5015,-4.124
2026-04-26T13:51:04.449Z,114839.0,2066.0,19177.0,0.0,-8.6979,1.5027,-4.1252
2026-04-26T13:51:04.471Z,114859.0,2066.0,19177.0,0.0,-8.6979,1.4979,-4.1192
2026-04-26T13:51:04.492Z,114879.0,2066.0,19177.0,0.0,-8.6979,1.4979,-4.1192
2026-04-26T13:51:04.513Z,114899.0,2066.0,19176.0,0.0,-8.6931,1.4967,-4.1204
2026-04-26T13:51:04.535Z,114919.0,2066.0,19176.0,0.0,-8.6931,1.4967,-4.1204
2026-04-26T13:51:04.556Z,114939.0,2066.0,19176.0,0.0,-8.6955,1.5003,-4.1228
2026-04-26T13:51:04.577Z,114959.0,2066.0,19176.0,0.0,-8.7003,1.4967,-4.1216
2026-04-26T13:51:04.598Z,114979.0,2066.0,19179.0,0.0,-8.7003,1.4967,-4.1216
2026-04-26T13:51:04.619Z,114999.0,2066.0,19179.0,0.0,-8.7003,1.4979,-4.1252
2026-04-26T13:51:04.640Z,115019.0,2066.0,19180.0,0.0,-8.7003,1.4979,-4.1252
2026-04-26T13:51:04.641Z,115039.0,2066.0,19180.0,0.0,-8.7027,1.5015,-4.1288
2026-04-26T13:51:04.663Z,115059.0,2066.0,19177.0,0.0,-8.7027,1.5015,-4.1288
2026-04-26T13:51:04.684Z,115079.0,2066.0,19177.0,0.0,-8.6955,1.4955,-4.1216
2026-04-26T13:51:04.705Z,115099.0,2066.0,19179.0,0.0,-8.6979,1.4979,-4.1312
2026-04-26T13:51:04.727Z,115119.0,2066.0,19179.0,0.0,-8.6979,1.4979,-4.1312
2026-04-26T13:51:04.748Z,115139.0,2066.0,19180.0,0.0,-8.7027,1.4991,-4.1228
2026-04-26T13:51:04.769Z,115159.0,2066.0,19180.0,0.0,-8.7027,1.4991,-4.1228
2026-04-26T13:51:04.790Z,115179.0,2066.0,19180.0,0.0,-8.7027,1.4991,-4.1264
2026-04-26T13:51:04.811Z,115199.0,2066.0,19180.0,0.0,-8.7027,1.4991,-4.1264
2026-04-26T13:51:04.832Z,115219.0,2066.0,19179.0,0.0,-8.6967,1.5003,-4.1264
2026-04-26T13:51:04.853Z,115239.0,2066.0,19179.0,0.0,-8.6991,1.4943,-4.124
2026-04-26T13:51:04.875Z,115259.0,2066.0,19180.0,0.0,-8.6991,1.4943,-4.124
2026-04-26T13:51:04.896Z,115279.0,2066.0,19180.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:04.917Z,115298.0,2066.0,19181.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:04.939Z,115318.0,2066.0,19181.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:04.940Z,115338.0,2066.0,19181.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:04.978Z,115358.0,2066.0,19181.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:05.000Z,115378.0,2066.0,19180.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:05.000Z,115398.0,2066.0,19180.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:05.021Z,115418.0,2066.0,19180.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:05.043Z,115438.0,2066.0,19180.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:05.067Z,115458.0,2066.0,19179.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T13:51:05.090Z,115478.0,2066.0,19179.0,0.0,-8.6991,1.4991,-4.118
2026-04-26T14:05:38.101Z,56719.0,2059.0,19921.0,0.0,-7.4058,0.2237,-6.3266
2026-04-26T14:05:38.123Z,56739.0,2059.0,19924.0,0.0,-7.4058,0.2237,-6.3266
2026-04-26T14:05:38.124Z,56759.0,2059.0,19924.0,0.0,-7.3926,0.2237,-6.3147
2026-04-26T14:05:38.146Z,56779.0,2059.0,19925.0,0.0,-7.401,0.2201,-6.3242
2026-04-26T14:05:38.167Z,56799.0,2059.0,19925.0,0.0,-7.401,0.2201,-6.3242
2026-04-26T14:05:38.189Z,56819.0,2059.0,19924.0,0.0,-7.3962,0.2249,-6.3182
2026-04-26T14:05:38.210Z,56839.0,2059.0,19924.0,0.0,-7.3962,0.2249,-6.3182
2026-04-26T14:05:38.232Z,56859.0,2062.0,19925.0,0.0,-7.395,0.2261,-6.3242
2026-04-26T14:05:38.253Z,56879.0,2062.0,19925.0,0.0,-7.395,0.2261,-6.3242
2026-04-26T14:05:38.274Z,56899.0,2062.0,19921.0,0.0,-7.3974,0.2201,-6.3194
2026-04-26T14:05:38.295Z,56919.0,2062.0,19921.0,0.0,-7.3974,0.2201,-6.3194
2026-04-26T14:05:38.316Z,56939.0,2062.0,19923.0,0.0,-7.401,0.2237,-6.3206
2026-04-26T14:05:38.339Z,56959.0,2062.0,19923.0,0.0,-7.401,0.2237,-6.3206
2026-04-26T14:05:38.360Z,56979.0,2062.0,19921.0,0.0,-7.3974,0.2225,-6.3242
2026-04-26T14:05:38.381Z,56999.0,2062.0,19921.0,0.0,-7.3974,0.2225,-6.3242
2026-04-26T14:05:38.402Z,57019.0,2062.0,19921.0,0.0,-7.3974,0.2201,-6.3182
2026-04-26T14:05:38.423Z,57039.0,2062.0,19921.0,0.0,-7.4034,0.2189,-6.3206
2026-04-26T14:05:38.443Z,57059.0,2062.0,19920.0,0.0,-7.4034,0.2189,-6.3206
2026-04-26T14:05:38.464Z,57079.0,2062.0,19920.0,0.0,-7.395,0.2201,-6.3182
2026-04-26T14:05:38.464Z,57099.0,2062.0,19922.0,0.0,-7.395,0.2201,-6.3182
2026-04-26T14:05:38.486Z,57119.0,2062.0,19922.0,0.0,-7.401,0.2213,-6.3171
2026-04-26T14:05:38.508Z,57139.0,2062.0,19923.0,0.0,-7.3986,0.2249,-6.3242
2026-04-26T14:05:38.531Z,57159.0,2062.0,19923.0,0.0,-7.3986,0.2249,-6.3242
2026-04-26T14:05:38.551Z,57179.0,2062.0,19925.0,0.0,-7.3938,0.2237,-6.3206
2026-04-26T14:05:38.573Z,57199.0,2062.0,19925.0,0.0,-7.3938,0.2237,-6.3206
2026-04-26T14:05:38.598Z,57219.0,2062.0,19923.0,0.0,-7.3974,0.2261,-6.3194
2026-04-26T14:05:38.622Z,57239.0,2062.0,19923.0,0.0,-7.3974,0.2261,-6.3194
2026-04-26T14:05:38.645Z,57259.0,2062.0,19922.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.645Z,57279.0,2062.0,19922.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.668Z,57299.0,2062.0,19925.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.692Z,57319.0,2062.0,19925.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.713Z,57339.0,2062.0,19922.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.735Z,57359.0,2062.0,19922.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.756Z,57379.0,2062.0,19921.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.777Z,57399.0,2062.0,19921.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.799Z,57419.0,2062.0,19921.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.821Z,57439.0,2062.0,19921.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.843Z,57459.0,2062.0,19920.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.864Z,57479.0,2062.0,19920.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.864Z,57499.0,2062.0,19921.0,0.0,-7.3926,0.2249,-6.3206
2026-04-26T14:05:38.885Z,57519.0,2062.0,19921.0,0.0,-7.401,0.2213,-6.3171
2026-04-26T14:05:38.906Z,57539.0,2062.0,19921.0,0.0,-7.401,0.2213,-6.3171
2026-04-26T14:05:38.927Z,57559.0,2062.0,19921.0,0.0,-7.3998,0.2237,-6.3218
2026-04-26T14:05:38.949Z,57579.0,2062.0,19918.0,0.0,-7.3974,0.2225,-6.3182
2026-04-26T14:05:38.970Z,57599.0,2062.0,19918.0,0.0,-7.3974,0.2225,-6.3182
2026-04-26T14:05:38.992Z,57619.0,2062.0,19921.0,0.0,-7.3986,0.2225,-6.3182
2026-04-26T14:05:39.013Z,57639.0,2062.0,19921.0,0.0,-7.3986,0.2225,-6.3182
2026-04-26T14:05:39.034Z,57659.0,2062.0,19917.0,0.0,-7.3914,0.2249,-6.3206
2026-04-26T14:05:39.209Z,57679.0,2062.0,19917.0,0.0,-7.3962,0.2237,-6.3182
2026-04-26T14:05:39.264Z,57699.0,2062.0,19918.0,0.0,-7.3962,0.2237,-6.3182
2026-04-26T14:05:39.264Z,57719.0,2062.0,19918.0,0.0,-7.3962,0.2261,-6.3242
2026-04-26T14:05:39.265Z,57739.0,2062.0,19917.0,0.0,-7.3962,0.2261,-6.3242
2026-04-26T14:05:39.332Z,57759.0,2062.0,19917.0,0.0,-7.3938,0.2225,-6.3194
2026-04-26T14:05:39.338Z,57779.0,2062.0,19922.0,0.0,-7.3974,0.2213,-6.3182
2026-04-26T14:05:39.344Z,57799.0,2062.0,19922.0,0.0,-7.3974,0.2213,-6.3182
2026-04-26T14:05:39.360Z,57819.0,2062.0,19919.0,0.0,-7.3974,0.2237,-6.3242
2026-04-26T14:05:39.377Z,57839.0,2062.0,19919.0,0.0,-7.3974,0.2237,-6.3242
2026-04-26T14:05:39.384Z,57859.0,2062.0,19919.0,0.0,-7.3962,0.2261,-6.3194
2026-04-26T14:05:39.389Z,57879.0,2062.0,19919.0,0.0,-7.3962,0.2261,-6.3206
2026-04-26T14:05:39.393Z,57899.0,2062.0,19922.0,0.0,-7.3962,0.2261,-6.3206
2026-04-26T14:05:39.393Z,57919.0,2062.0,19922.0,0.0,-7.3962,0.2261,-6.3206
2026-04-26T14:05:39.394Z,57939.0,2062.0,19922.0,0.0,-7.395,0.2273,-6.3206
2026-04-26T14:05:39.396Z,57959.0,2062.0,19922.0,0.0,-7.395,0.2273,-6.3206
2026-04-26T14:05:39.402Z,57979.0,2062.0,19923.0,0.0,-7.3914,0.2273,-6.3182
2026-04-26T14:05:39.402Z,57999.0,2062.0,19923.0,0.0,-7.3914,0.2273,-6.3182
2026-04-26T14:05:39.402Z,58019.0,2062.0,19921.0,0.0,-7.4022,0.2261,-6.3218
2026-04-26T14:05:39.411Z,58039.0,2062.0,19921.0,0.0,-7.3974,0.2261,-6.3242
2026-04-26T14:05:39.441Z,58059.0,2062.0,19920.0,0.0,-7.3974,0.2261,-6.3242
2026-04-26T14:05:39.473Z,58079.0,2062.0,19920.0,0.0,-7.3962,0.2213,-6.3194
2026-04-26T14:05:39.492Z,58099.0,2062.0,19922.0,0.0,-7.3962,0.2213,-6.3194
2026-04-26T14:05:39.539Z,58119.0,2062.0,19922.0,0.0,-7.3962,0.2249,-6.3171
2026-04-26T14:05:39.543Z,58139.0,2062.0,19919.0,0.0,-7.395,0.2249,-6.3218
2026-04-26T14:05:39.547Z,58159.0,2062.0,19919.0,0.0,-7.395,0.2249,-6.3218
2026-04-26T14:05:39.558Z,58180.0,2062.0,19924.0,0.0,-7.3974,0.2237,-6.3182
2026-04-26T14:05:39.585Z,58200.0,2062.0,19924.0,0.0,-7.3974,0.2237,-6.3182
2026-04-26T14:05:39.587Z,58220.0,2062.0,19922.0,0.0,-7.3938,0.2285,-6.3182
2026-04-26T14:05:39.612Z,58240.0,2062.0,19922.0,0.0,-7.3938,0.2285,-6.3182
2026-04-26T14:05:39.634Z,58259.0,2062.0,19925.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.658Z,58279.0,2062.0,19925.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.680Z,58299.0,2062.0,19923.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.701Z,58319.0,2062.0,19923.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.722Z,58339.0,2062.0,19921.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.743Z,58359.0,2062.0,19921.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.743Z,58379.0,2062.0,19921.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.766Z,58399.0,2062.0,19921.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.787Z,58419.0,2062.0,19922.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.810Z,58439.0,2062.0,19922.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.831Z,58459.0,2062.0,19923.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.854Z,58479.0,2062.0,19923.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.880Z,58499.0,2062.0,19925.0,0.0,-7.3986,0.2261,-6.3242
2026-04-26T14:05:39.904Z,58519.0,2062.0,19925.0,0.0,-7.3962,0.2261,-6.3254
2026-04-26T14:05:39.908Z,58539.0,2062.0,19923.0,0.0,-7.3962,0.2261,-6.3254
2026-04-26T14:05:39.933Z,58559.0,2062.0,19923.0,0.0,-7.3974,0.2249,-6.3182
2026-04-26T14:05:39.955Z,58579.0,2062.0,19924.0,0.0,-7.3938,0.2273,-6.3171
2026-04-26T14:05:39.976Z,58599.0,2062.0,19924.0,0.0,-7.3938,0.2273,-6.3171
2026-04-26T14:05:39.999Z,58619.0,2062.0,19923.0,0.0,-7.3962,0.2249,-6.3218
2026-04-26T14:05:40.021Z,58639.0,2062.0,19923.0,0.0,-7.3962,0.2249,-6.3218
2026-04-26T14:05:40.042Z,58659.0,2062.0,19925.0,0.0,-7.3998,0.2273,-6.3242
2026-04-26T14:05:40.063Z,58679.0,2062.0,19925.0,0.0,-7.3938,0.2213,-6.3159
2026-04-26T14:05:40.063Z,58699.0,2059.0,19927.0,0.0,-7.3938,0.2213,-6.3159
2026-04-26T14:05:40.085Z,58719.0,2059.0,19927.0,0.0,-7.3962,0.2237,-6.323
2026-04-26T14:05:40.106Z,58739.0,2059.0,19924.0,0.0,-7.3962,0.2237,-6.323
2026-04-26T14:05:40.127Z,58759.0,2059.0,19924.0,0.0,-7.3962,0.2225,-6.3194
2026-04-26T14:05:40.148Z,58779.0,2059.0,19923.0,0.0,-7.401,0.2213,-6.3194
2026-04-26T14:05:40.170Z,58799.0,2059.0,19923.0,0.0,-7.401,0.2213,-6.3194
2026-04-26T14:05:40.192Z,58819.0,2059.0,19922.0,0.0,-7.3926,0.2237,-6.3159
2026-04-26T14:05:40.212Z,58839.0,2059.0,19922.0,0.0,-7.3926,0.2237,-6.3159
2026-04-26T14:05:40.235Z,58859.0,2059.0,19928.0,0.0,-7.3926,0.2237,-6.3159
2026-04-26T14:05:40.258Z,58879.0,2059.0,19928.0,0.0,-7.3998,0.2273,-6.3194
2026-04-26T14:05:40.280Z,58899.0,2059.0,19926.0,0.0,-7.3986,0.2273,-6.3242
2026-04-26T14:05:40.301Z,58919.0,2059.0,19926.0,0.0,-7.3986,0.2273,-6.3242
2026-04-26T14:05:40.326Z,58939.0,2059.0,19923.0,0.0,-7.395,0.2237,-6.3182
2026-04-26T14:05:40.344Z,58959.0,2059.0,19923.0,0.0,-7.395,0.2237,-6.3182
2026-04-26T14:05:40.365Z,58979.0,2059.0,19925.0,0.0,-7.3986,0.2237,-6.3194
2026-04-26T14:05:40.603Z,58999.0,2059.0,19925.0,0.0,-7.3986,0.2237,-6.3194
2026-04-26T14:05:40.665Z,59019.0,2059.0,19928.0,0.0,-7.3974,0.2249,-6.3218
2026-04-26T14:05:40.686Z,59039.0,2059.0,19928.0,0.0,-7.3998,0.2249,-6.3182
2026-04-26T14:05:40.688Z,59059.0,2059.0,19926.0,0.0,-7.3998,0.2249,-6.3182
2026-04-26T14:05:40.723Z,59079.0,2059.0,19926.0,0.0,-7.4022,0.2237,-6.3254
2026-04-26T14:05:40.735Z,59099.0,2059.0,19927.0,0.0,-7.4022,0.2237,-6.3254
2026-04-26T14:05:40.738Z,59119.0,2059.0,19927.0,0.0,-7.3938,0.2237,-6.3206
2026-04-26T14:05:40.740Z,59139.0,2062.0,19924.0,0.0,-7.4022,0.2261,-6.3206
2026-04-26T14:05:40.741Z,59159.0,2062.0,19924.0,0.0,-7.4022,0.2261,-6.3206
2026-04-26T14:05:40.742Z,59179.0,2062.0,19926.0,0.0,-7.3962,0.2225,-6.323
2026-04-26T14:05:40.743Z,59199.0,2062.0,19926.0,0.0,-7.3962,0.2225,-6.323
2026-04-26T14:05:40.744Z,59219.0,2062.0,19927.0,0.0,-7.3974,0.2273,-6.3194
2026-04-26T14:05:40.744Z,59239.0,2062.0,19927.0,0.0,-7.3974,0.2273,-6.3194
2026-04-26T14:05:40.745Z,59259.0,2062.0,19923.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.746Z,59279.0,2062.0,19923.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.749Z,59299.0,2062.0,19923.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.749Z,59319.0,2062.0,19923.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.751Z,59339.0,2062.0,19925.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.752Z,59359.0,2062.0,19925.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.761Z,59379.0,2062.0,19922.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.785Z,59399.0,2062.0,19922.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.786Z,59419.0,2062.0,19925.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.809Z,59439.0,2062.0,19925.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.830Z,59459.0,2062.0,19928.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.856Z,59479.0,2062.0,19928.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.897Z,59499.0,2062.0,19924.0,0.0,-7.3974,0.2225,-6.3194
2026-04-26T14:05:40.905Z,59519.0,2062.0,19924.0,0.0,-7.3962,0.2225,-6.3194
2026-04-26T14:05:40.914Z,59539.0,2062.0,19926.0,0.0,-7.3962,0.2225,-6.3194
2026-04-26T14:05:40.959Z,59559.0,2062.0,19926.0,0.0,-7.3974,0.2225,-6.3206
2026-04-26T14:05:40.960Z,59579.0,2062.0,19924.0,0.0,-7.3986,0.2237,-6.323
2026-04-26T14:05:40.983Z,59599.0,2062.0,19924.0,0.0,-7.3986,0.2237,-6.323
2026-04-26T14:05:41.005Z,59619.0,2062.0,19923.0,0.0,-7.401,0.2225,-6.3182
2026-04-26T14:05:41.006Z,59639.0,2062.0,19923.0,0.0,-7.401,0.2225,-6.3182
2026-04-26T14:05:41.027Z,59659.0,2062.0,19923.0,0.0,-7.3974,0.2261,-6.3194
2026-04-26T14:05:41.048Z,59679.0,2062.0,19923.0,0.0,-7.3986,0.2237,-6.3147
2026-04-26T14:05:41.073Z,59699.0,2059.0,19926.0,0.0,-7.3986,0.2237,-6.3147
2026-04-26T14:05:41.094Z,59719.0,2059.0,19926.0,0.0,-7.395,0.2249,-6.3147
2026-04-26T14:05:41.117Z,59739.0,2059.0,19924.0,0.0,-7.395,0.2249,-6.3147
2026-04-26T14:05:41.139Z,59759.0,2059.0,19924.0,0.0,-7.3962,0.2237,-6.3266
2026-04-26T14:05:41.162Z,59779.0,2059.0,19925.0,0.0,-7.395,0.2177,-6.3159
2026-04-26T14:05:41.185Z,59799.0,2059.0,19925.0,0.0,-7.395,0.2177,-6.3159
2026-04-26T14:05:41.185Z,59819.0,2059.0,19926.0,0.0,-7.395,0.2177,-6.3159
2026-04-26T14:05:41.206Z,59839.0,2059.0,19926.0,0.0,-7.3986,0.2237,-6.3159
2026-04-26T14:05:41.251Z,59859.0,2059.0,19927.0,0.0,-7.3986,0.2237,-6.3159
2026-04-26T14:05:41.254Z,59879.0,2059.0,19927.0,0.0,-7.3986,0.2273,-6.3266
2026-04-26T14:05:41.277Z,59899.0,2059.0,19925.0,0.0,-7.3986,0.2249,-6.3182
2026-04-26T14:05:41.299Z,59919.0,2059.0,19925.0,0.0,-7.3986,0.2249,-6.3182
2026-04-26T14:05:41.321Z,59939.0,2059.0,19926.0,0.0,-7.395,0.2249,-6.3218
2026-04-26T14:05:41.342Z,59959.0,2059.0,19926.0,0.0,-7.395,0.2249,-6.3218
2026-04-26T14:05:41.363Z,59979.0,2059.0,19923.0,0.0,-7.3902,0.2237,-6.3147
2026-04-26T14:05:41.363Z,59999.0,2059.0,19923.0,0.0,-7.3902,0.2237,-6.3147
2026-04-26T14:05:41.385Z,60019.0,2059.0,19929.0,0.0,-7.3986,0.2249,-6.3206
2026-04-26T14:05:41.406Z,60039.0,2059.0,19929.0,0.0,-7.3974,0.2249,-6.3218
2026-04-26T14:05:41.427Z,60059.0,2059.0,19926.0,0.0,-7.3974,0.2249,-6.3218
2026-04-26T14:05:41.448Z,60079.0,2059.0,19926.0,0.0,-7.401,0.2249,-6.3206
2026-04-26T14:05:41.469Z,60099.0,2059.0,19924.0,0.0,-7.401,0.2249,-6.3206
2026-04-26T14:05:41.490Z,60119.0,2059.0,19924.0,0.0,-7.395,0.2249,-6.3194
2026-04-26T14:05:41.511Z,60139.0,2059.0,19927.0,0.0,-7.3938,0.2225,-6.3135
2026-04-26T14:05:41.536Z,60159.0,2059.0,19927.0,0.0,-7.3938,0.2225,-6.3135
2026-04-26T14:05:41.558Z,60179.0,2059.0,19924.0,0.0,-7.3962,0.2237,-6.323
2026-04-26T14:05:41.580Z,60199.0,2059.0,19924.0,0.0,-7.3962,0.2237,-6.323
2026-04-26T14:05:41.605Z,60219.0,2059.0,19927.0,0.0,-7.3986,0.2261,-6.3182
2026-04-26T14:05:41.627Z,60239.0,2059.0,19927.0,0.0,-7.3986,0.2261,-6.3182
2026-04-26T14:05:41.627Z,60259.0,2059.0,19925.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.648Z,60279.0,2059.0,19925.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.669Z,60299.0,2059.0,19924.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.693Z,60319.0,2059.0,19924.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.715Z,60339.0,2059.0,19927.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.741Z,60359.0,2059.0,19927.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.804Z,60379.0,2059.0,19928.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.808Z,60399.0,2059.0,19928.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.812Z,60419.0,2059.0,19923.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.817Z,60439.0,2059.0,19923.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.845Z,60459.0,2059.0,19929.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.845Z,60479.0,2059.0,19929.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.868Z,60499.0,2059.0,19925.0,0.0,-7.3986,0.2273,-6.3123
2026-04-26T14:05:41.899Z,60519.0,2059.0,19925.0,0.0,-7.3962,0.2237,-6.3194
2026-04-26T14:05:41.933Z,60539.0,2059.0,19928.0,0.0,-7.3962,0.2237,-6.3194
2026-04-26T14:05:41.939Z,60559.0,2059.0,19928.0,0.0,-7.3962,0.2261,-6.3182
